model,reference,code,name,address,datatype,scale,default,min,max,unit,access,monitor,write_protect,scope,group,subcategory,functional_area,safety_class,write_policy,display_order,logic_address_hex,canopen_index,cip_path,link,source_category,display,menu,notes
XD4000,ALL,NCV,Drive nominal rating,3011,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Drive Identification,Drive Identification,Drive Identification,Read Only,Read only,1011,16#0BC3,16#2000/C,16#70/01/0C = 112/01/12,NCV,Identification parameters,,,Factory: [Unknown rating] NO; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OMA8,Scan input 8 address,15408,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2408,16#3C30,16#207C/9,16#AE/01/09 = 174/01/09,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMA9,Scan input 9 address,15409,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2409,16#3C31,16#207C/A,16#AE/01/0A = 174/01/10,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMAA,Scan input 10 address,15410,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2410,16#3C32,16#207C/B,16#AE/01/0B = 174/01/11,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMAB,Scan input 11 address,15411,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2411,16#3C33,16#207C/C,16#AE/01/0C = 174/01/12,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMAC,Scan input 12 address,15412,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2412,16#3C34,16#207C/D,16#AE/01/0D = 174/01/13,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,ARDE,Ethernet rate data,64413,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Read Only,Read only,2413,16#FB9D,,,RDS,Configuration and settings,[Ethernet Rate Data] (ARDE),[Ethernet Emb Diag] (MPE),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OMAD,Scan input 13 address,15413,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2413,16#3C35,16#207C/E,16#AE/01/0E = 174/01/14,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMAE,Scan input 14 address,15414,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2414,16#3C36,16#207C/F,16#AE/01/0F = 174/01/15,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OMAF,Scan input 15 address,15415,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2415,16#3C37,16#207C/10,16#AE/01/10 = 174/01/16,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,TTOB,Ethernet embedded : time-out,64415,int16,0.1,0,0.1,30.0,s,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2415,16#FB9F,,,,Configuration and settings,,,Factory: 10.0 s; Range: 0.1 s ... 30.0 s; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,ERXE,Ethernet embedded Rx frames,64416,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2416,16#FBA0,,,,Configuration and settings,[ETH emb Rx frames] (ERXE),[Ethernet Emb Diag] (MPE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,OMAG,Scan input 16 address,15416,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2416,16#3C38,16#207C/11,16#AE/01/11 = 174/01/17,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,ETXE,Ethernet embedded Tx frames,64418,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2418,16#FBA2,,,,Configuration and settings,[ETH emb Tx frames] (ETXE),[Ethernet Emb Diag] (MPE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,EERE,Ethernet embedded error frames,64420,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2420,16#FBA4,,,,Configuration and settings,[ETH emb error frames] (EERE),[Ethernet Emb Diag] (MPE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,OCA1,Scan output 1 address,15421,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2421,16#3C3D,16#207C/16,16#AE/01/16 = 174/01/22,,Configuration and settings,[Scan.Out1 address] (OCA1),[DeviceNet] (DNC),Factory: 8501; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCA2,Scan output 2 address,15422,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2422,16#3C3E,16#207C/17,16#AE/01/17 = 174/01/23,,Configuration and settings,[Scan.Out2 address] (OCA2),[DeviceNet] (DNC),Factory: 8602; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCA3,Scan output 3 address,15423,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2423,16#3C3F,16#207C/18,16#AE/01/18 = 174/01/24,,Configuration and settings,[Scan.Out3 address] (OCA3),[DeviceNet] (DNC),Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,RWPE,Reset ethernet embedded password,64423,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Read Only,Read only,2423,16#FBA7,,,N_Y,Configuration and settings,[Reset Eth Embd Pwd] (RWPE),[User authentication] (SECE) [Webserver] (WBS),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OCA4,Scan output 4 address,15424,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2424,16#3C40,16#207C/19,16#AE/01/19 = 174/01/25,,Configuration and settings,[Scan.Out4 address] (OCA4),[DeviceNet] (DNC),Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCA7,Scan output 7 address,15427,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2427,16#3C43,16#207C/1C,16#AE/01/1C = 174/01/28,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCA8,Scan output 8 address,15428,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2428,16#3C44,16#207C/1D,16#AE/01/1D = 174/01/29,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCA9,Scan output 9 address,15429,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2429,16#3C45,16#207C/1E,16#AE/01/1E = 174/01/30,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCAA,Scan output 10 address,15430,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2430,16#3C46,16#207C/1F,16#AE/01/1F = 174/01/31,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCAB,Scan output 11 address,15431,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2431,16#3C47,16#207C/20,16#AE/01/20 = 174/01/32,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,FDR0,FDR error status,64432,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Read Only,Read only,2432,16#FBB0,,,EFDR,Configuration management,[FDR Error Status] (FDR0),[Fast Device Replacement] (FDR),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OCAC,Scan output 12 address,15432,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2432,16#3C48,16#207C/21,16#AE/01/21 = 174/01/33,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,FDS0,FDR operating state,64433,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Read Only,Read only,2433,16#FBB1,,,SFDR,Configuration management,[FDR Operating State] (FDS0),[Fast Device Replacement] (FDR),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,OCAD,Scan output 13 address,15433,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2433,16#3C49,16#207C/22,16#AE/01/22 = 174/01/34,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,FDA0,FDR action,64434,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Controlled Write,Write protected by default,2434,16#FBB2,,,FDRA,Configuration management,[FDR Action] (FDA0),[Fast Device Replacement] (FDR),Factory: [NOT ACTIVE] IDLE; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,OCAE,Scan output 14 address,15434,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2434,16#3C4A,16#207C/23,16#AE/01/23 = 174/01/35,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,FDV0,Enable FDR function,64435,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Controlled Write,Write protected by default,2435,16#FBB3,,,N_Y,Configuration management,[Enable FDR] (FDV0),[Fast Device Replacement] (FDR),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,OCAF,Scan output 15 address,15435,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2435,16#3C4B,16#207C/24,16#AE/01/24 = 174/01/36,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,OCAG,Scan output 16 address,15436,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2436,16#3C4C,16#207C/25,16#AE/01/25 = 174/01/37,,Communication parameters,,,Factory: 0; Range: 0  ... 65535; Source access: R/W; Source type: UINT (Unsigned16)
XD4000,ALL,FDR1,FDR error status,64442,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Read Only,Read only,2442,16#FBBA,,,EFDR,Configuration and settings,[FDR Error Status] (FDR1),[Fast Device Rep.] (FDRO),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,FDS1,FDR operating state,64443,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Read Only,Read only,2443,16#FBBB,,,SFDR,Configuration and settings,[FDR Operating State] (FDS1),[Fast Device Rep.] (FDRO),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,FDA1,FDR action,64444,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Controlled Write,Write protected by default,2444,16#FBBC,,,FDRA,Configuration and settings,[FDR Action] (FDA1),[Fast Device Rep.] (FDRO),Factory: [NOT ACTIVE] IDLE; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,FDV1,Enable FDR function,64445,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Fast Device Replacement,Fast Device Replacement,Controlled Write,Write protected by default,2445,16#FBBD,,,N_Y,Configuration and settings,[Enable FDR] (FDV1),[Fast Device Rep.] (FDRO),Factory: [No] NO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,IM10,Ethernet option IP mode,64450,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2450,16#FBC2,,,IPM,Configuration and settings,[ETH Option IP Mode] (IM10),[Eth Module Config] (ETO),Factory: [DHCP] DHCP; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,ERXO,Ethernet option Rx frames,64466,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2466,16#FBD2,,,,Configuration and settings,[ETH opt Rx frames] (ERXO),[Ethernet Module Diag] (MTE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,ETXO,Ethernet option Tx frames,64468,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2468,16#FBD4,,,,Configuration and settings,[ETH opt Tx frames] (ETXO),[Ethernet Module Diag] (MTE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,EERO,Ethernet option error frames,64470,uint32,1.0,0,0.0,4294967295.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2470,16#FBD6,,,,Configuration and settings,[ETH opt error frames] (EERO),[Ethernet Module Diag] (MTE),Factory: ; Range: 0  ... 4294967295; Source access: R/W; Source type: UINT (Unsigned32)
XD4000,ALL,RWPO,Reset ethernet option password,64473,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Read Only,Read only,2473,16#FBD9,,,N_Y,Configuration and settings,[Reset Eth Opt Pwd] (RWPO),[User authentication] (SECO) [Webserver] (WBS),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,FWCL,Abort firmware update,65493,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Firmware,Firmware,Controlled Write,Write protected by default,2493,16#FFD5,,,N_Y,Configuration and settings,[Abort Firmware Update] (FWCL),[Firmware update] (FWUP),Factory: [No] NO; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,FWER,Firmware Update error code,65494,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Firmware,Firmware,Read Only,Read only,2494,16#FFD6,,,FWER,Status parameters,[Firmware Update Error] (FWER),[Firmware update diag] (FWUD),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,FWAP,Update firmware,65495,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Firmware,Firmware,Read Only,Read only,2495,16#FFD7,,,N_Y,Configuration and settings,[Update Firmware] (FWAP),[Firmware update] (FWUP),Factory: [No] NO; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,FWST,Firmware Update Status,65499,uint16,1.0,0,0.0,65535.0,,RO,TRUE,TRUE,FALSE,Communication,Firmware,Firmware,Read Only,Read only,2499,16#FFDB,,,FWST,Status parameters,[Firmware Update Status] (FWST),[Firmware update diag] (FWUD),Factory: ; Range: ; Source access: R; Source type: WORD (Enumeration)
XD4000,ALL,CMD,Command register,8501,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Critical,Write protected by default,2501,16#2135,16#2037/2,16#8B/01/66 = 139/01/102,,Control parameters,[Cmd Register] (CMD),[Communication map] (CMM),Factory: ; Range: ; Source access: R/W; Source type: WORD (BitString16)
XD4000,ALL,LFR1,Modbus reference frequency,8521,int16,1.0,0,-32767.0,32767.0,,RW,TRUE,TRUE,FALSE,Communication,Modbus,Modbus,Controlled Write,Write protected by default,2521,16#2149,16#2037/16,16#8B/01/7A = 139/01/122,,Configuration and settings,[Modbus Ref Freq] (LFR1),[Freq. ref. word map] (RWI),Factory: 0; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,LFR2,CANopen reference frequency,8522,int16,1.0,0,-32767.0,32767.0,,RW,TRUE,TRUE,FALSE,Communication,CANopen,CANopen,Controlled Write,Write protected by default,2522,16#214A,16#2037/17,16#8B/01/7B = 139/01/123,,Configuration and settings,[CAN Ref Freq] (LFR2),[Freq. ref. word map] (RWI),Factory: 0; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,LFR3,Communication module reference frequency,8523,int16,1.0,0,-32767.0,32767.0,,RW,TRUE,TRUE,FALSE,Communication,Communication,Communication,Controlled Write,Write protected by default,2523,16#214B,16#2037/18,16#8B/01/7C = 139/01/124,,Configuration and settings,[Com Module Ref Freq] (LFR3),[Freq. ref. word map] (RWI),Factory: 0; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,LFR5,Embedded ethernet reference frequency,8525,int16,1.0,0,-32767.0,32767.0,,RW,TRUE,TRUE,FALSE,Communication,Embedded Ethernet,Embedded Ethernet,Controlled Write,Write protected by default,2525,16#214D,16#2037/1A,16#8B/01/7E = 139/01/126,,Configuration and settings,[Ethernet Embd Ref Freq] (LFR5),[Freq. ref. word map] (RWI),Factory: 0; Range: -32767 ... 32767; Source access: R/W; Source type: INT (Signed16)
XD4000,ALL,ADRC,Device address,6601,int16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,PROFIBUS,PROFIBUS,Controlled Write,Write protected by default,2601,16#19C9,16#2024/2,16#82/01/02 = 130/01/02,,Configuration and settings,[Address] (ADRC),[DeviceNet] (DNC) [Profibus] (PBC) [Powerlink] (EPL),Factory: Refer to programming manual; Range: 0  ... 65535; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,BDR,Comm. option baudrate,6603,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2603,16#19CB,16#2024/4,16#82/01/04 = 130/01/04,TBR,Configuration and settings,[Baudrate] (BDR),[DeviceNet] (DNC),Factory: [Automatic] AUTO; Range: ; Source access: R/WS; Source type: WORD (Enumeration)
XD4000,ALL,AMOC,Mdb add comm. module,6651,int16,1.0,0,0.0,247.0,,RW,TRUE,TRUE,FALSE,Communication,Modbus,Modbus,Controlled Write,Write protected by default,2651,16#19FB,16#2024/34,16#82/01/34 = 130/01/52,,Configuration and settings,[Modbus add Com.C.] (AMOC),[Modbus Fieldbus] (MD1),Factory: 0; Range: 0  ... 247; Source access: R/WS; Source type: UINT (Unsigned16)
XD4000,ALL,BDRU,Data rate used,6660,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,PROFIBUS,PROFIBUS,Controlled Write,Write protected by default,2660,16#1A04,16#2024/3D,16#82/01/3D = 130/01/61,TBR,Configuration and settings,[Data rate used] (BDRU),[DEVICENET DIAG] (DVN) [PROFIBUS DIAG] (PRB),Factory: [Automatic] AUTO; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,PRFL,PPO profile used,6665,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,PROFIBUS,PROFIBUS,Controlled Write,Write protected by default,2665,16#1A09,16#2024/42,16#82/01/42 = 130/01/66,PRFL,Configuration and settings,[PPO profile used] (PRFL),[PROFIBUS DIAG] (PRB) [PROFINET DIAG] (PRN),Factory: Refer to programming manual; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,DPMA,DP Master active,6666,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,PROFIBUS,PROFIBUS,Controlled Write,Write protected by default,2666,16#1A0A,16#2024/43,16#82/01/43 = 130/01/67,DPMA,Communication parameters,[DP Master Active] (DPMA),[PROFIBUS DIAG] (PRB) [PROFINET DIAG] (PRN),Factory: [Master 1] 1; Range: ; Source access: R/W; Source type: WORD (Enumeration)
XD4000,ALL,CIOA,Configured assembly,6667,uint16,1.0,0,0.0,65535.0,,RW,TRUE,TRUE,FALSE,Communication,DeviceNet,DeviceNet,Controlled Write,Write protected by default,2667,16#1A0B,16#2024/44,16#82/01/44 = 130/01/68,CIOA,Configuration and settings,[Conf. Assembly] (CIOA),[DeviceNet] (DNC),Factory: [21/71] 21; Range: ; Source access: R/W; Source type: WORD (Enumeration)
